2546988595, 2546988726,5.2511532350,81.5963384985
2546988697, 2546988826,5.2517125360,81.5973161271
2546988798, 2546988926,5.2525136259,81.5962729589
2546988903, 2546989036,5.2528715321,81.5968414425
2546988997, 2546989130,5.2523084180,81.5969728979
2546989104, 2546989227,5.2525149649,81.5970941319
2546989199, 2546989328,5.2527672189,81.5968654711
2546989305, 2546989429,5.2525617584,81.5962050213
2546989392, 2546989527,5.2531024950,81.5976579652
2546989512, 2546989626,5.2528075583,81.5968343194
2546989596, 2546989725,5.2516826264,81.5972013789
2546989710, 2546989825,5.2527081431,81.5973913438
2546989801, 2546989925,5.2519685318,81.5975265652
2546989899, 2546990039,5.2525673202,81.5976342595
2546990004, 2546990130,5.2525635950,81.5975500296
2546990103, 2546990230,5.2532207359,81.5970897046
2546990204, 2546990332,5.2526311951,81.5968118827
2546990300, 2546990432,5.2524336346,81.5973069048
2546990387, 2546990528,5.2529188853,81.5974519521
2546990509, 2546990630,5.2523590865,81.5981273679
2546990598, 2546990729,5.2533915329,81.5971143297
2546990709, 2546990830,5.2528242424,81.5971280324
2546990804, 2546990930,5.2529189724,81.5974923423
2546990885, 2546991036,5.2536412147,81.5973331318
2546990985, 2546991129,5.2527808090,81.5974088055
2546991114, 2546991229,5.2532882909,81.5981972828
2546991202, 2546991330,5.2528808598,81.5974992715
2546991310, 2546991430,5.2533614621,81.5977131547
2546991395, 2546991531,5.2522880465,81.5977417574
2546991502, 2546991629,5.2528724212,81.5975655814
2546991585, 2546991731,5.2530448911,81.5976526496
2546991687, 2546991833,5.2530689586,81.5976774005
2546991811, 2546991933,5.2536025543,81.5980597273
2546991902, 2546992043,5.2528924681,81.5980275949
2546991985, 2546992131,5.2528723894,81.5974918143
2546992085, 2546992231,5.2531753645,81.5975664234
2546992185, 2546992336,5.2529859444,81.5981658931
2546992285, 2546992435,5.2525964068,81.5983090479
2546992385, 2546992535,5.2536053687,81.5982804709
2546992486, 2546992634,5.2527734735,81.5975969074
2546992585, 2546992739,5.2526207254,81.5965006730
2546992690, 2546992839,5.2534106646,81.5979237188
2546992790, 2546992939,5.2525664318,81.5983786462
2546992889, 2546993047,5.2533008061,81.5978722992
2546992990, 2546993136,5.2533854501,81.5979147460
2546993089, 2546993236,5.2535176388,81.5981424692
2546993189, 2546993338,5.2536997483,81.5986033462
2546993289, 2546993436,5.2542674037,81.5983862841
2546993390, 2546993536,5.2534128265,81.5972633564
2546993489, 2546993636,5.2533873645,81.5980731111
2546993590, 2546993737,5.2530877074,81.5990398437
2546993689, 2546993833,5.2538908127,81.5983345986
2546993789, 2546993935,5.2536838317,81.5984745596
2546993889, 2546994045,5.2537766864,81.5986586716
2546993989, 2546994137,5.2531774988,81.5990054271
2546994089, 2546994237,5.2534097385,81.5975472802
2546994189, 2546994340,5.2528414601,81.5986171806
2546994289, 2546994440,5.2533647806,81.5979323254
2546994389, 2546994540,5.2541602211,81.5982726992
2546994489, 2546994645,5.2532564110,81.5988306469
2546994590, 2546994743,5.2537970785,81.5985683974
2546994696, 2546994841,5.2543339146,81.5981892077
2546994793, 2546994941,5.2539084326,81.5985057275
2546994994, 2546995053,5.2536890711,81.5981684188
2546995094, 2546995241,5.2541118967,81.5976593883
2546995192, 2546995342,5.2544263284,81.5991878746
2546995294, 2546995441,5.2535197425,81.5991665694
2546995393, 2546995543,5.2543348434,81.5987229674
2546995492, 2546995640,5.2539981018,81.5988956627
2546995594, 2546995745,5.2538845326,81.5981624044
2546995694, 2546995840,5.2553615353,81.5994134102
2546995794, 2546995940,5.2538808826,81.5991985868
2546995997, 2546996055,5.2545810623,81.5987176314
2546996094, 2546996239,5.2540019008,81.5990579084
2546996193, 2546996348,5.2542014722,81.5988451028
2546996292, 2546996441,5.2539524613,81.5991934329
2546996392, 2546996542,5.2542118259,81.5989750914
2546996493, 2546996642,5.2544431049,81.5985471145
2546996613, 2546996742,5.2542203324,81.5990082609
2546996698, 2546996842,5.2544137904,81.5990742292
2546996796, 2546996940,5.2542161144,81.5995084828
2546996997, 2546997047,5.2547136767,81.5990777364
2546997099, 2546997245,5.2544947049,81.5991189581
2546997198, 2546997343,5.2542071729,81.5984812718
2546997297, 2546997441,5.2538418309,81.5992057646
2546997397, 2546997540,5.2545287497,81.5993702306
2546997497, 2546997640,5.2540532416,81.5995777227
2546997596, 2546997742,5.2546682628,81.5993363409
2546997697, 2546997841,5.2544390325,81.5988468923
2546997796, 2546997942,5.2546764824,81.5994420185
2546997998, 2546998054,5.2550241357,81.5997964676
2546998198, 2546998250,5.2548785385,81.5995846034
2546998298, 2546998447,5.2546035157,81.5997084243
2546998398, 2546998550,5.2548955715,81.5989238164
2546998498, 2546998647,5.2548750883,81.5998735427
2546998596, 2546998747,5.2546904596,81.5999791210
2546998705, 2546998846,5.2550820879,81.6003355595
2546998820, 2546998948,5.2557562241,81.5999937908
2546998924, 2546999060,5.2553821162,81.5989443388
2546999015, 2546999150,5.2538522099,81.5982904202
2546999123, 2546999247,5.2540197514,81.5991785885
2546999214, 2546999348,5.2543044769,81.5993249892
2546999322, 2546999448,5.2545457845,81.6000182266
2546999426, 2546999545,5.2559584283,81.5997208075
2546999514, 2546999647,5.2554797811,81.6003693115
2546999624, 2546999749,5.2545540694,81.5992665933
2546999731, 2546999849,5.2551536328,81.6003738897
2546999819, 2546999946,5.2559453093,81.6002345529
2546999904, 2547000053,5.2549697095,81.5998390609
2547000015, 2547000145,5.2550158317,81.5997804814
2547000128, 2547000250,5.2554119034,81.6002351045
2547000200, 2547000348,5.2552927917,81.6005433883
2547000301, 2547000452,5.2540079965,81.5993124681
2547000401, 2547000552,5.2555469548,81.6001903016
2547000501, 2547000652,5.2557860612,81.6009289919
2547000601, 2547000752,5.2553828011,81.6004203991
2547000704, 2547000850,5.2554749312,81.6002869613
2547000805, 2547000948,5.2553760767,81.5998030408
2547000909, 2547001064,5.2554945363,81.6002791761
2547001005, 2547001154,5.2557301327,81.6004665070
2547001105, 2547001252,5.2553239328,81.6004732267
2547001221, 2547001353,5.2557626739,81.6001479661
2547001306, 2547001449,5.2555529151,81.6000930161
2547001409, 2547001549,5.2550707199,81.6008252225
2547001524, 2547001649,5.2557467504,81.6008469028
2547001611, 2547001748,5.2556800888,81.6003707422
2547001711, 2547001852,5.2557690917,81.6004387802
2547001805, 2547001953,5.2555349551,81.6002322000
2547001905, 2547002059,5.2556591297,81.6006175876
2547002009, 2547002153,5.2562192754,81.6004829460
2547002105, 2547002251,5.2557390929,81.6005343683
2547002206, 2547002350,5.2558137270,81.6011506016
2547002305, 2547002454,5.2558801569,81.6014846116
2547002405, 2547002554,5.2558076453,81.6006861827
2547002505, 2547002654,5.2550862125,81.6006357426
2547002605, 2547002754,5.2563148097,81.6004413878
2547002809, 2547002956,5.2560368873,81.6009118097
2547002910, 2547003063,5.2561331073,81.6009131070
2547003009, 2547003155,5.2564195247,81.6006395680
2547003110, 2547003254,5.2559386388,81.6010220054
2547003208, 2547003355,5.2561410734,81.6007340202
2547003309, 2547003455,5.2565397767,81.6009118477
2547003410, 2547003554,5.2559690001,81.6008750104
2547003509, 2547003657,5.2558438082,81.6011493139
2547003609, 2547003754,5.2564023194,81.6009245060
2547003709, 2547003857,5.2567244066,81.6015736178
2547003810, 2547003956,5.2561618230,81.6010070518
2547003909, 2547004069,5.2558247270,81.6013046772
2547004009, 2547004158,5.2561620536,81.6011374483
2547004109, 2547004257,5.2554221522,81.6005447513
2547004210, 2547004357,5.2563357604,81.6015642380
2547004309, 2547004461,5.2570438489,81.6014015804
2547004409, 2547004559,5.2561845596,81.6005800685
2547004510, 2547004661,5.2565692019,81.6011319259
2547004610, 2547004760,5.2564484287,81.6017376794
2547004710, 2547004864,5.2571868834,81.6010813220
2547004814, 2547004962,5.2552599651,81.6013996706
2547005014, 2547005071,5.2568189408,81.6006892531
2547005114, 2547005262,5.2566645146,81.6013560422
2547005214, 2547005362,5.2568065991,81.6008080517
2547005314, 2547005461,5.2571287572,81.6011624904
2547005414, 2547005561,5.2560862227,81.6013068235
2547005513, 2547005657,5.2578053919,81.6019170719
2547005615, 2547005759,5.2562629711,81.6020370325
2547005713, 2547005856,5.2571231278,81.6015546451
2547005815, 2547005965,5.2565169520,81.6021855253
2547005915, 2547006068,5.2572958253,81.6009590737
2547006018, 2547006161,5.2568452638,81.6016964320
2547006113, 2547006264,5.2577666181,81.6024816946
2547006213, 2547006359,5.2569512795,81.6018219509
2547006348, 2547006464,5.2572311209,81.6020113576
2547006420, 2547006565,5.2571280055,81.6022639063
2547006545, 2547006666,5.2576390726,81.6013039527
2547006626, 2547006764,5.2572310596,81.6014117605
2547006743, 2547006866,5.2570682319,81.6018272821
2547006817, 2547006963,5.2575825509,81.6013545304
2547007018, 2547007071,5.2577316043,81.6023328023
2547007119, 2547007265,5.2563463014,81.6022656348
2547007217, 2547007364,5.2576825507,81.6024209944
2547007320, 2547007465,5.2569387455,81.6006358022
2547007423, 2547007566,5.2572637361,81.6021298970
2547007517, 2547007665,5.2572445234,81.6024165233
2547007658, 2547007766,5.2572439109,81.6023597599
2547007720, 2547007866,5.2569569046,81.6016627805
2547007817, 2547007962,5.2566626347,81.6024903426
2547007917, 2547008072,5.2569565075,81.6026205712
2547008019, 2547008165,5.2572873549,81.6020069051
2547008117, 2547008265,5.2575031607,81.6028745866
2547008222, 2547008366,5.2574871075,81.6023506717
2547008417, 2547008565,5.2573411830,81.6027982510
2547008517, 2547008666,5.2582525896,81.6022492079
2547008617, 2547008769,5.2575957424,81.6025558709
2547008717, 2547008870,5.2575060903,81.6026332391
2547008822, 2547008970,5.2578575596,81.6017454973
2547008922, 2547009075,5.2577263226,81.6026559641
2547009023, 2547009166,5.2579516600,81.6025706531
2547009121, 2547009267,5.2579028787,81.6032385837
2547009221, 2547009369,5.2577469673,81.6027008670
2547009320, 2547009469,5.2577469520,81.6031978992
2547009420, 2547009569,5.2568012905,81.6020223992
2547009521, 2547009669,5.2579479891,81.6028970319
2547009621, 2547009769,5.2577720616,81.6026096306
2547009720, 2547009869,5.2577272727,81.6030493792
2547009821, 2547009972,5.2582097644,81.6025267013
2547009943, 2547010085,5.2574013807,81.6017289456
2547010035, 2547010170,5.2579540858,81.6028097304
2547010120, 2547010269,5.2591368734,81.6025742375
2547010251, 2547010370,5.2580001733,81.6026512454
2547010320, 2547010471,5.2577326607,81.6030588333
2547010447, 2547010572,5.2577081169,81.6036161879
2547010529, 2547010673,5.2577283625,81.6025368175
2547010621, 2547010787,5.2575753311,81.6035895770
2547010741, 2547010874,5.2573815068,81.6023400625
2547010846, 2547010975,5.2582516541,81.6028956291
2547010943, 2547011091,5.2582633592,81.6032558217
2547011046, 2547011173,5.2582569536,81.6031263231
2547011143, 2547011270,5.2582999247,81.6031820083
2547011238, 2547011373,5.2589159289,81.6022518755
2547011351, 2547011474,5.2584991970,81.6033705040
2547011425, 2547011572,5.2587931503,81.6030840260
2547011525, 2547011674,5.2589207397,81.6045825402
2547011624, 2547011773,5.2584071052,81.6024377224
2547011724, 2547011873,5.2583583390,81.6032064923
2547011826, 2547011973,5.2575724045,81.6030640125
2547011931, 2547012079,5.2583759305,81.6032531616
2547012025, 2547012168,5.2583774295,81.6034492733
2547012159, 2547012272,5.2585136815,81.6027202864
2547012235, 2547012371,5.2585724159,81.6035922334
2547012354, 2547012472,5.2581823124,81.6034327738
2547012443, 2547012576,5.2584010714,81.6042149803
2547012539, 2547012684,5.2586720379,81.6029299066
2547012634, 2547012769,5.2586377046,81.6029899130
2547012757, 2547012877,5.2587262600,81.6038570822
2547012836, 2547012973,5.2588953420,81.6038083229
2547012947, 2547013090,5.2581964572,81.6033139617
2547013028, 2547013175,5.2589038307,81.6035988580
2547013154, 2547013274,5.2586142600,81.6032630213
2547013237, 2547013372,5.2587318058,81.6028808865
2547013353, 2547013476,5.2588497422,81.6037717375
2547013428, 2547013573,5.2581366051,81.6033718006
2547013529, 2547013676,5.2590807025,81.6037804291
2547013628, 2547013775,5.2592614199,81.6033729516
2547013751, 2547013877,5.2593124616,81.6037831854
2547013829, 2547013974,5.2588109471,81.6042994432
2547013960, 2547014086,5.2591937868,81.6039634185
2547014030, 2547014175,5.2584493675,81.6033064009
2547014130, 2547014274,5.2588457993,81.6039281059
2547014229, 2547014373,5.2608038655,81.6038513623
2547014329, 2547014477,5.2606923850,81.6033257236
2547014429, 2547014579,5.2589054029,81.6051668684
2547014533, 2547014681,5.2592946056,81.6037720040
2547014628, 2547014778,5.2585823928,81.6046221564
2547014729, 2547014883,5.2592301766,81.6044416700
2547014848, 2547014980,5.2597165609,81.6053120941
2547014933, 2547015090,5.2595491448,81.6038093183
2547015053, 2547015181,5.2595954789,81.6039512184
2547015137, 2547015280,5.2591686593,81.6041410657
2547015255, 2547015380,5.2589800026,81.6047309899
2547015338, 2547015478,5.2596714719,81.6028235510
2547015433, 2547015576,5.2591891635,81.6049909735
2547015546, 2547015678,5.2593425300,81.6042949499
2547015634, 2547015778,5.2591517053,81.6048155288
2547015745, 2547015880,5.2591267221,81.6051168034
2547015834, 2547015977,5.2595288518,81.6044771382
2547016034, 2547016093,5.2595392399,81.6045111089
2547016133, 2547016282,5.2582923405,81.6039690500
2547016233, 2547016380,5.2589109235,81.6049468888
2547016333, 2547016478,5.2595204950,81.6051746426
2547016433, 2547016577,5.2597251997,81.6046294903
2547016533, 2547016683,5.2593044620,81.6058926077
2547016633, 2547016782,5.2592279534,81.6051748988
2547016734, 2547016883,5.2610532212,81.6040902349
2547016839, 2547016984,5.2605971714,81.6044199106
2547017037, 2547017095,5.2595625506,81.6054413809
2547017137, 2547017282,5.2599101297,81.6047409453
2547017238, 2547017381,5.2602145718,81.6053754579
2547017338, 2547017481,5.2607492054,81.6049085751
2547017438, 2547017583,5.2608626994,81.6044473359
2547017538, 2547017684,5.2593201828,81.6052987705
2547017638, 2547017782,5.2601829213,81.6046015095
2547017737, 2547017884,5.2605232811,81.6053352051
2547017838, 2547017981,5.2600521586,81.6049621400
2547017938, 2547018091,5.2604966589,81.6052621739
2547018038, 2547018181,5.2598370326,81.6047968120
2547018137, 2547018281,5.2606745435,81.6045775128
2547018238, 2547018381,5.2603626963,81.6053989265
2547018341, 2547018485,5.2605976498,81.6052353995
2547018437, 2547018585,5.2603666632,81.6056346402
2547018537, 2547018686,5.2609953768,81.6050278697
2547018637, 2547018786,5.2602443855,81.6053931907
2547018942, 2547019094,5.2599777063,81.6051064044
2547019240, 2547019388,5.2600816249,81.6060921663
2547019340, 2547019488,5.2604429171,81.6054463008
2547019441, 2547019586,5.2604250677,81.6059910253
2547019541, 2547019687,5.2605751995,81.6063898703
2547019641, 2547019788,5.2606324983,81.6050378527
2547020441, 2547020588,5.2599494950,81.6056733051
2547020543, 2547020690,5.2607670206,81.6057853659
2547020642, 2547020790,5.2609044103,81.6061322961
2547020741, 2547020892,5.2603500445,81.6052411792
2547020841, 2547020993,5.2611452135,81.6059086559
2547020946, 2547021102,5.2610745574,81.6059393801
2547021045, 2547021191,5.2605369384,81.6073237850
2547021146, 2547021288,5.2607319674,81.6064059249
2547023752, 2547023896,5.2617935613,81.6069708290
2547023849, 2547023994,5.2623162902,81.6063737453
2547023950, 2547024103,5.2618121869,81.6065072492
2547024049, 2547024193,5.2616581748,81.6067489475
2547024150, 2547024295,5.2615691888,81.6072717309
2547024278, 2547024397,5.2616632725,81.6069024121
2547024378, 2547024494,5.2621651648,81.6077055023
2547024464, 2547024597,5.2617704341,81.6068735744
2547024564, 2547024702,5.2623246152,81.6070755408
2547024670, 2547024802,5.2619248769,81.6056301044
2547027256, 2547027409,5.2626198504,81.6075004135
2547027356, 2547027502,5.2626140555,81.6076325531
2547027459, 2547027604,5.2632646999,81.6078501262
2547027557, 2547027702,5.2623830347,81.6076951143
2547027856, 2547028000,5.2635357157,81.6079342166
2547028057, 2547028114,5.2624049621,81.6078124301
2547028159, 2547028305,5.2636896448,81.6081275108
2547028259, 2547028405,5.2632089288,81.6081814549
2547028359, 2547028505,5.2629121778,81.6072094199
2547028459, 2547028606,5.2629267878,81.6078806008
2547028655, 2547028805,5.2628268431,81.6084770221
2547028755, 2547028906,5.2632870297,81.6086737530
2547028857, 2547029006,5.2625055421,81.6087739836
2547028964, 2547029116,5.2633369336,81.6075086510
2547029065, 2547029208,5.2630601296,81.6073386617
2547029165, 2547029309,5.2632632522,81.6080790079
2547029260, 2547029410,5.2630407874,81.6082138499
2547029365, 2547029509,5.2629404532,81.6083526481
2547029461, 2547029609,5.2638174185,81.6085626610
2547029560, 2547029709,5.2638534409,81.6076291730
2547029665, 2547029807,5.2637293365,81.6087205636
2547029759, 2547029906,5.2644755638,81.6093454141
2547029861, 2547030006,5.2632513056,81.6087880817
2547029960, 2547030113,5.2637436279,81.6080724567
2547030060, 2547030208,5.2633988543,81.6082844913
2547030160, 2547030308,5.2627586285,81.6081695833
2547030260, 2547030406,5.2641873947,81.6086773910
2547030359, 2547030508,5.2630915300,81.6084784865
2547030489, 2547030609,5.2635867068,81.6083396539
2547030566, 2547030709,5.2637725828,81.6084813369
2547030665, 2547030809,5.2640704736,81.6078641107
2547030768, 2547030908,5.2630305154,81.6090768150
2547030860, 2547031011,5.2634989098,81.6088025942
2547030960, 2547031119,5.2635524198,81.6082119463
2547031064, 2547031210,5.2635393654,81.6083579100
2547031171, 2547031311,5.2638027410,81.6088193515
2547031296, 2547031412,5.2640983921,81.6086633077
2547031372, 2547031509,5.2644407786,81.6088032267
2547031468, 2547031610,5.2638307499,81.6082457606
2547031575, 2547031709,5.2633446115,81.6086402665
2547031674, 2547031813,5.2634992113,81.6089517498
2547031768, 2547031911,5.2642496052,81.6080804721
2547031864, 2547032010,5.2638737847,81.6087304881
2547031967, 2547032119,5.2648739880,81.6082134176
2547032065, 2547032211,5.2645865100,81.6089570211
2547032165, 2547032309,5.2641485440,81.6087576361
2547032265, 2547032408,5.2641443475,81.6095190661
2547032370, 2547032509,5.2641174193,81.6083676929
2547032465, 2547032605,5.2646843648,81.6087772789
2547032564, 2547032715,5.2643677959,81.6088070344
2547032666, 2547032813,5.2647948443,81.6088855006
2547032765, 2547032918,5.2633467012,81.6092472618
2547032865, 2547033015,5.2641550712,81.6090517991
2547033068, 2547033132,5.2642315212,81.6087314950
2547033167, 2547033313,5.2643813144,81.6099133084
2547033273, 2547033411,5.2640705084,81.6087362713
2547033368, 2547033513,5.2642891921,81.6088080332
2547033468, 2547033615,5.2642337724,81.6091158251
2547033568, 2547033713,5.2644045131,81.6091508499
2547033668, 2547033814,5.2642493259,81.6099076935
2547033768, 2547033914,5.2643451720,81.6092671436
2547033871, 2547034018,5.2645704862,81.6090562355
2547033971, 2547034123,5.2639716685,81.6098649723
2547034068, 2547034218,5.2644751132,81.6096777903
2547034168, 2547034312,5.2645232982,81.6089213639
2547034268, 2547034414,5.2643619492,81.6100047748
2547034368, 2547034515,5.2643877543,81.6100315212
2547034468, 2547034614,5.2651297818,81.6100292617
2547034568, 2547034719,5.2641940432,81.6096058267
2547034671, 2547034819,5.2650449696,81.6093095182
2547034768, 2547034918,5.2638513278,81.6101793409
2547034868, 2547035018,5.2650539849,81.6090329385
2547035071, 2547035129,5.2648124391,81.6092796173
2547035172, 2547035318,5.2642977559,81.6097964086
2547035271, 2547035417,5.2647512391,81.6095928575
2547035372, 2547035518,5.2634130092,81.6105830639
2547035471, 2547035617,5.2646682620,81.6092607095
2547035572, 2547035721,5.2647831739,81.6102482103
2547035671, 2547035817,5.2645232097,81.6090961700
2547035772, 2547035917,5.2643793801,81.6100449528
2547035871, 2547036019,5.2642067850,81.6102395562
2547035972, 2547036126,5.2641999740,81.6105140919
2547036073, 2547036215,5.2654075655,81.6106109979
2547036171, 2547036319,5.2654799567,81.6096653688
2547036272, 2547036420,5.2642140400,81.6095874401
2547036373, 2547036520,5.2639873354,81.6086373276
2547036473, 2547036625,5.2647845884,81.6101847050
2547036573, 2547036717,5.2644777910,81.6088135950
2547036673, 2547036821,5.2646629427,81.6111794598
2547036775, 2547036923,5.2643069898,81.6102697343
2547036873, 2547037020,5.2644957514,81.6105518066
2547037076, 2547037131,5.2652008819,81.6093764227
2547037177, 2547037321,5.2652269266,81.6102120550
2547037277, 2547037422,5.2652296702,81.6107755672
2547037377, 2547037522,5.2647239977,81.6101076951
2547037478, 2547037619,5.2651779661,81.6107258282
2547037579, 2547037724,5.2653521649,81.6094648609
2547037680, 2547037825,5.2658946270,81.6107951703
2547037777, 2547037926,5.2653171427,81.6101807055
2547037877, 2547038019,5.2651723108,81.6106321522
2547038006, 2547038129,5.2652406215,81.6104820787
2547038077, 2547038219,5.2656238174,81.6102753920
2547038178, 2547038321,5.2657503107,81.6104365632
2547038276, 2547038420,5.2658806393,81.6108957545
2547038378, 2547038520,5.2661251374,81.6105503054
2547038478, 2547038623,5.2654212686,81.6103821540
2547038577, 2547038720,5.2655879988,81.6103963501
2547038677, 2547038825,5.2649960938,81.6111165076
2547038776, 2547038927,5.2663425625,81.6108437744
2547038877, 2547039024,5.2659146272,81.6115635715
2547038977, 2547039137,5.2650026409,81.6109472799
2547039080, 2547039229,5.2659983678,81.6103798622
2547039181, 2547039329,5.2657568267,81.6107385326
2547039285, 2547039432,5.2653857700,81.6111911028
2547039381, 2547039529,5.2660226594,81.6106280303
2547039481, 2547039628,5.2654356042,81.6109810938
2547039587, 2547039728,5.2659411861,81.6107976745
2547039680, 2547039827,5.2662008092,81.6102596019
2547039781, 2547039924,5.2658675797,81.6108420986
2547039881, 2547040026,5.2662440753,81.6101952769
2547039981, 2547040137,5.2661741351,81.6095130483
2547040081, 2547040228,5.2668226550,81.6110230719
2547040181, 2547040326,5.2661205308,81.6110331718
2547040283, 2547040429,5.2654869680,81.6107345156
2547040386, 2547040529,5.2660878413,81.6112257790
2547040481, 2547040628,5.2664802230,81.6118660072
2547040581, 2547040729,5.2659643565,81.6114863909
2547040680, 2547040832,5.2660350592,81.6104130022
2547040781, 2547040932,5.2668316665,81.6117497077
2547040882, 2547041034,5.2668506660,81.6106998878
2547040981, 2547041142,5.2660620893,81.6113582393
2547041085, 2547041231,5.2655598695,81.6110755075
2547041185, 2547041338,5.2663794132,81.6114135392
2547041286, 2547041433,5.2662638384,81.6117350330
2547041385, 2547041533,5.2663332044,81.6113916944
2547041485, 2547041632,5.2663087757,81.6113996779
2547041585, 2547041732,5.2665219601,81.6110036204
2547041685, 2547041833,5.2661105467,81.6115526982
2547041785, 2547041931,5.2658997033,81.6117997743
2547041885, 2547042033,5.2663079306,81.6114683496
2547041985, 2547042143,5.2664562731,81.6114781586
2547042085, 2547042231,5.2669764610,81.6116055654
2547042190, 2547042327,5.2666066483,81.6124154515
2547042298, 2547042431,5.2665133025,81.6122859083
2547042386, 2547042531,5.2669321768,81.6119001618
2547042486, 2547042632,5.2677269514,81.6114683918
2547042785, 2547042933,5.2664091220,81.6111909383
